File = D:\moldex3D\Ray_project_0802\Report\XYPlot\保壓-壓力13.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,保壓-壓力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
組別 13 : Pp:70 MPa_Pt:0.9 s. (MPa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (sec),runner_core ,Time (sec),SN18_core ,Time (sec),SN11_core ,Time (sec),SN4_core ,Time (sec),SN21 ,Time (sec),SN20 ,Time (sec),SN19 ,Time (sec),SN18 ,Time (sec),SN17 ,Time (sec),SN16 ,Time (sec),SN15 ,Time (sec),SN14 ,Time (sec),SN13 ,Time (sec),SN12 ,Time (sec),SN11 ,Time (sec),SN10 ,Time (sec),SN9 ,Time (sec),SN8 ,Time (sec),SN7 ,Time (sec),SN6 ,Time (sec),SN5 ,Time (sec),SN4 ,Time (sec),SN3 ,Time (sec),SN2 ,Time (sec),SN1 ,Time (sec),gate,Time (sec),runner ,Time (sec),sprue
0.324473,0.0631031,1.49375,0.012557,1.15274,0.289665,0.893716,0.0350239,1.69395,0.112716,1.69395,0.121618,1.69395,0.0976964,1.49375,0,1.33433,0.0167581,1.33433,0.0534811,1.33433,0.0173972,1.23298,0.880026,1.23298,1.05366,1.23298,0.847643,1.15274,0.224441,1.08644,0.620358,1.08644,0.716239,1.08644,0.59894,1.02161,0.012825,1.02161,0.00773895,1.04034,0.32189,0.893716,0.00383286,0.794644,0,0.76463,0.000825825,0.794644,0,0.731264,0.136489,0.3409,0.424261,0.0162609,1.83811
0.3409,0.423998,1.51002,0.0706783,1.16876,1.83863,0.912459,0.280892,1.72501,1.2696,1.72501,2.40787,1.72501,0.907095,1.51002,0.0410119,1.35098,0.161289,1.35098,0.23493,1.35098,0.147925,1.24968,2.44272,1.24968,2.55572,1.24968,2.40902,1.16876,1.83331,1.10486,2.50885,1.10486,2.56782,1.10486,2.49145,1.04034,0.335577,1.04034,0.393761,1.05735,0.684505,0.912459,0.279887,0.814218,0.321766,0.780414,0.333576,0.814218,0.324837,0.746089,0.441524,0.357403,0.768462,0.033261,7.24446
0.357403,0.774874,1.52561,0.208331,1.18475,3.52655,0.926621,0.541927,1.73358,25.9267,1.73358,25.8101,1.73358,26.0515,1.52561,0.210558,1.36705,0.285959,1.36705,0.364499,1.36705,0.272371,1.26759,3.11671,1.26759,3.18502,1.26759,3.09672,1.18475,3.52062,1.12077,4.29246,1.12077,4.34609,1.12077,4.27491,1.05735,0.709974,1.05735,0.832484,1.07095,2.31519,0.926621,0.541624,0.828323,0.671783,0.794644,0.562137,0.828323,0.66854,0.76463,0.817902,0.373891,1.10683,0.048879,10.1722
0.373891,1.11379,1.5409,0.331189,1.20076,5.4472,0.94081,0.808065,1.74344,39.1036,1.74344,39.0969,1.74344,39.1111,1.5409,0.333713,1.38288,0.410572,1.38288,0.491246,1.38288,0.392881,1.28108,3.4756,1.28108,3.54223,1.28108,3.45591,1.20076,5.4407,1.13676,6.27155,1.13676,6.31858,1.13676,6.25566,1.07095,2.34069,1.07095,2.38942,1.08644,4.04248,0.94081,0.807791,0.847015,1.08114,0.814218,0.89958,0.847015,1.07178,0.780414,1.10889,0.390403,1.45039,0.0651425,11.051
0.390403,1.45736,1.56401,0.513153,1.21689,7.59482,0.959761,1.18627,1.75478,50.4705,1.75478,50.4612,1.75478,50.4691,1.56401,0.515782,1.39857,0.540505,1.39857,0.624643,1.39857,0.517997,1.29794,3.97566,1.29794,4.04859,1.29794,3.95221,1.21689,7.58781,1.15274,8.46423,1.15274,8.5053,1.15274,8.44791,1.08644,4.05967,1.08644,4.08493,1.10486,6.20676,0.959761,1.18604,0.861053,1.38377,0.828323,1.17105,0.861053,1.37161,0.794644,1.3471,0.406845,1.79514,0.0818948,11.9238
0.406845,1.80189,1.57932,0.619771,1.23298,9.95168,0.974021,1.47759,1.76782,59.3773,1.76782,59.3732,1.76782,59.3751,1.57932,0.622352,1.41404,0.669449,1.41404,0.758405,1.41404,0.644077,1.31804,4.57113,1.31804,4.67336,1.31804,4.54381,1.23298,9.94429,1.16876,10.8537,1.16876,10.8898,1.16876,10.8344,1.10486,6.22175,1.10486,6.23807,1.12077,8.2709,0.974021,1.47735,0.879681,1.79375,0.847015,1.53646,0.879681,1.78387,0.814218,1.73663,0.423271,2.13652,0.0976786,12.6666
0.423271,2.14299,1.59548,0.762089,1.24968,12.504,0.993037,1.88301,1.78282,64.7371,1.78282,64.7358,1.78282,64.7342,1.59548,0.764752,1.42979,0.784774,1.42979,0.878604,1.42979,0.756212,1.33433,5.01468,1.33433,5.12035,1.33433,4.9853,1.24968,12.4963,1.18475,13.3972,1.18475,13.4283,1.18475,13.3767,1.12077,8.28568,1.12077,8.29863,1.13676,10.5192,0.993037,1.88282,0.893716,2.10175,0.861053,1.82404,0.893716,2.09034,0.828323,2.03969,0.439693,2.47111,0.114228,13.2538
0.439693,2.47732,1.61148,0.889179,1.26759,14.2808,1.00733,2.19976,1.80006,67.2733,1.80006,67.2759,1.80006,67.2708,1.61148,0.891908,1.44534,0.888438,1.44534,0.988497,1.44534,0.860435,1.35098,5.41863,1.35098,5.53337,1.35098,5.39105,1.26759,14.2728,1.20076,16.0891,1.20076,16.1156,1.20076,16.0675,1.13676,10.5331,1.13676,10.5434,1.15274,12.9563,1.00733,2.19959,0.912459,2.52707,0.879681,2.2264,0.912459,2.51416,0.847015,2.43818,0.454058,2.76359,0.13094,13.7017
0.454058,2.76948,1.62716,1.04361,1.28108,15.3715,1.02161,2.52466,1.81989,68.1215,1.81989,68.1264,1.81989,68.1193,1.62716,1.04639,1.46187,1.02272,1.46187,1.12971,1.46187,0.992135,1.36705,5.75372,1.36705,5.8805,1.36705,5.72449,1.28108,15.3633,1.21689,18.929,1.21689,18.9502,1.21689,18.9062,1.15274,12.9698,1.15274,12.9766,1.16876,15.5548,1.02161,2.5245,0.926621,2.85772,0.893716,2.5318,0.926621,2.84402,0.861053,2.74715,0.470779,3.06516,0.147824,14.0686
0.470779,3.07077,1.69395,1.63276,1.29794,16.8032,1.04034,2.97279,1.8427,68.1856,1.8427,68.1919,1.8427,68.1846,1.69395,1.63569,1.47757,1.14871,1.47757,1.26038,1.47757,1.11592,1.38288,6.05149,1.38288,6.19067,1.38288,6.01909,1.29794,16.7947,1.23298,21.9028,1.23298,21.9181,1.23298,21.8806,1.16876,15.5686,1.16876,15.5714,1.18475,18.2789,1.04034,2.97264,0.94081,3.19614,0.912459,2.9566,0.94081,3.18212,0.879681,3.17624,0.487129,3.20762,0.164742,14.2831
0.487129,3.21302,1.72501,2.83343,1.31804,18.3173,1.05735,3.44514,1.86892,67.744,1.86892,67.7513,1.86892,67.7433,1.72501,2.83482,1.49375,1.28033,1.49375,1.39901,1.49375,1.24459,1.39857,6.32598,1.39857,6.47859,1.39857,6.2907,1.31804,18.3087,1.24968,25.0728,1.24968,25.0798,1.24968,25.0512,1.18475,18.2925,1.18475,18.2908,1.20076,21.1261,1.05735,3.44497,0.959761,3.66268,0.926621,3.28884,0.959761,3.64709,0.893716,3.49829,0.504835,3.63234,0.181644,14.4347
0.504835,3.63737,1.73358,23.9565,1.33433,19.3798,1.07095,5.07191,1.89909,67.0195,1.89909,67.0276,1.89909,67.0191,1.73358,23.946,1.51002,1.44103,1.51002,1.57212,1.51002,1.40161,1.41404,6.57541,1.41404,6.74064,1.41404,6.53698,1.33433,19.371,1.26759,27.6215,1.26759,27.6195,1.26759,27.6021,1.20076,21.1395,1.20076,21.133,1.21689,24.1004,1.07095,5.0717,0.974021,4.02228,0.94081,3.63026,0.974021,4.00628,0.912459,3.94373,0.519625,3.82992,0.195428,14.5736
0.519625,3.83472,1.74344,39.3246,1.35098,20.3131,1.08644,6.82097,1.93377,66.0997,1.93377,66.1088,1.93377,66.0997,1.74344,39.319,1.52561,1.59488,1.52561,1.73663,1.52561,1.55236,1.42979,6.78837,1.42979,6.96594,1.42979,6.74751,1.35098,20.3042,1.28108,29.1452,1.28108,29.1352,1.28108,29.1275,1.21689,24.1134,1.21689,24.1017,1.23298,27.1927,1.08644,6.82076,0.993037,4.51666,0.959761,4.10146,0.993037,4.49993,0.926621,4.29084,0.535629,4.13445,0.212504,14.7816
0.535629,4.13898,1.75478,50.729,1.36705,21.0826,1.10486,9.04825,1.97366,65.0096,1.97366,65.0191,1.97366,65.0096,1.75478,50.7226,1.5409,1.74529,1.5409,1.89717,1.5409,1.6997,1.44534,6.97057,1.44534,7.15956,1.44534,6.92883,1.36705,21.0736,1.29794,31.1073,1.29794,31.0828,1.29794,31.0924,1.23298,27.2049,1.23298,27.1875,1.24968,30.4888,1.10486,9.04806,1.00733,4.89836,0.974021,4.46545,1.00733,4.88137,0.94081,4.64656,0.551466,4.44715,0.22879,15.2342
0.551466,4.45143,1.76782,59.5675,1.38288,21.7334,1.12077,11.1928,2.01953,63.7731,2.01953,63.7827,2.01953,63.7731,1.76782,59.562,1.56401,1.96062,1.56401,2.12763,1.56401,1.91142,1.46187,7.1688,1.46187,7.37176,1.46187,7.12466,1.38288,21.7243,1.31804,33.1548,1.31804,33.1136,1.31804,33.1425,1.24968,30.5,1.24968,30.4762,1.26759,33.2437,1.12077,11.1926,1.02161,5.28753,0.993037,4.96599,1.02161,5.27034,0.959761,5.13507,0.569498,4.78919,0.243547,15.8181
0.569498,4.79323,1.78282,64.9578,1.39857,22.2931,1.13676,13.5266,2.07228,62.3836,2.07228,62.3925,2.07228,62.3837,1.78282,64.9544,1.57932,2.08085,1.57932,2.25034,1.57932,2.03228,1.47757,7.34309,1.47757,7.55712,1.47757,7.29693,1.39857,22.284,1.33433,34.5209,1.33433,34.465,1.33433,34.5111,1.26759,33.2537,1.26759,33.2247,1.28108,34.8676,1.13676,13.5265,1.04034,5.81688,1.00733,5.35274,1.04034,5.7995,0.974021,5.51152,0.585481,5.12913,0.260246,16.3186
0.585481,5.13305,1.80006,67.4442,1.41404,22.7722,1.15274,16.0489,2.13031,60.9015,2.13031,60.9103,2.13031,60.9015,1.80006,67.4417,1.59548,2.24695,1.59548,2.43325,1.59548,2.19351,1.49375,7.51453,1.49375,7.74028,1.49375,7.46586,1.41404,22.7631,1.35098,35.6785,1.35098,35.6046,1.35098,35.6726,1.28108,34.8763,1.28108,34.8427,1.29794,36.9486,1.15274,16.0487,1.05735,6.34663,1.02161,5.74701,1.05735,6.32858,0.993037,6.02751,0.601544,5.46043,0.276844,16.6858
0.601544,5.46424,1.81989,68.2494,1.42979,23.1757,1.16876,18.7265,2.19414,59.3337,2.19414,59.3423,2.19414,59.3338,1.81989,68.2473,1.61148,2.38972,1.61148,2.58405,1.61148,2.33524,1.51002,7.70731,1.51002,7.94753,1.51002,7.65529,1.42979,23.1666,1.36705,36.6291,1.36705,36.5371,1.36705,36.6269,1.29794,36.9553,1.29794,36.9135,1.31804,39.1314,1.16876,18.7263,1.07095,7.97091,1.04034,6.28308,1.07095,7.95235,1.00733,6.42517,0.617498,5.8087,0.293437,16.968
0.617498,5.81242,1.8427,68.2463,1.44534,23.5142,1.18475,21.5251,2.26435,57.6906,2.26435,57.6991,2.26435,57.6907,1.8427,68.2439,1.62716,2.56432,1.62716,2.77197,1.62716,2.50689,1.52561,7.88686,1.52561,8.14044,1.52561,7.83179,1.44534,23.5051,1.38288,37.4199,1.38288,37.309,1.38288,37.4215,1.31804,39.1361,1.31804,39.0848,1.33433,40.5651,1.18475,21.525,1.08644,9.74119,1.05735,6.81791,1.08644,9.72363,1.02161,6.82985,0.63444,6.10777,0.310016,17.2226
0.63444,6.11145,1.86892,67.7903,1.46187,23.8204,1.20076,24.4432,2.34159,55.9842,2.34159,55.9925,2.34159,55.9843,1.86892,67.7876,1.69395,3.21394,1.69395,3.47324,1.69395,3.1477,1.5409,8.0575,1.5409,8.32392,1.5409,7.99948,1.46187,23.8113,1.39857,38.0884,1.39857,37.9575,1.39857,38.0939,1.33433,40.568,1.33433,40.5079,1.35098,41.776,1.20076,24.4431,1.10486,12.0101,1.07095,8.43885,1.10486,11.9933,1.04034,7.37851,0.648823,6.2612,0.324473,17.4594
0.648823,6.2649,1.89909,67.0551,1.47757,24.0802,1.21689,27.4854,2.42654,54.2127,2.42654,54.2206,2.42654,54.2128,1.89909,67.0519,1.72501,4.16011,1.72501,4.41053,1.72501,4.08199,1.56401,8.29425,1.56401,8.579,1.56401,8.2323,1.47757,24.071,1.41404,38.6541,1.41404,38.5027,1.41404,38.6636,1.35098,41.7764,1.35098,41.706,1.36705,42.7724,1.21689,27.4853,1.12077,14.2114,1.08644,10.2098,1.12077,14.195,1.05735,7.92064,0.667104,6.48979,0.3409,17.77
0.667104,6.49354,1.93377,66.126,1.49375,24.3129,1.23298,30.6439,2.52,52.3777,2.52,52.3849,2.52,52.3777,1.93377,66.1227,1.73358,23.0935,1.73358,23.2006,1.73358,23.0708,1.57932,8.42165,1.57932,8.71517,1.57932,8.35899,1.49375,24.3036,1.42979,39.1338,1.42979,38.9607,1.42979,39.1472,1.36705,42.7705,1.36705,42.69,1.38288,43.6004,1.23298,30.6439,1.13676,16.6078,1.10486,12.4818,1.13676,16.5917,1.07095,9.52526,0.682746,6.69127,0.357403,18.1294
0.682746,6.695,1.97366,65.0356,1.51002,24.5386,1.24968,34.0196,2.6228,50.4814,2.6228,50.4885,2.6228,50.4816,1.97366,65.032,1.74344,39.7105,1.74344,39.8449,1.74344,39.6752,1.59548,8.59291,1.59548,8.89991,1.59548,8.5268,1.51002,24.5294,1.44534,39.5296,1.44534,39.3362,1.44534,39.5468,1.38288,43.5961,1.38288,43.505,1.39857,44.2999,1.24968,34.0196,1.15274,19.191,1.12077,14.6885,1.15274,19.1752,1.08644,11.2912,0.698165,7.75811,0.373891,18.5198
0.698165,7.76143,2.01953,63.8009,1.52561,24.7467,1.26759,36.9317,2.6228,50.4814,2.6228,50.4885,2.6228,50.4816,2.01953,63.7961,1.75478,50.9781,1.75478,51.064,1.75478,50.9569,1.61148,8.73592,1.61148,9.05247,1.61148,8.6684,1.52561,24.7375,1.46187,39.8747,1.46187,39.6551,1.46187,39.897,1.39857,44.293,1.39857,44.1905,1.41404,44.8925,1.26759,36.9318,1.16876,21.924,1.13676,17.0912,1.16876,21.9084,1.10486,13.5651,0.715221,7.36287,0.390403,18.9224
0.715221,7.36611,2.07228,62.4094,1.5409,24.9377,1.28108,38.6458,2.63895,50.1883,2.63895,50.1963,2.63895,50.188,2.07228,62.4045,1.76782,59.7751,1.76782,59.85,1.76782,59.7562,1.62716,8.90567,1.62716,9.23577,1.62716,8.83518,1.5409,24.9284,1.47757,40.1649,1.47757,39.922,1.47757,40.1916,1.41404,44.8831,1.41404,44.7692,1.42979,45.3978,1.28108,38.646,1.18475,24.7732,1.15274,19.6806,1.18475,24.7577,1.12077,15.7819,0.731264,7.97515,0.406845,19.32
0.731264,7.97841,2.13031,60.9237,1.56401,25.1889,1.29794,40.8231,2.65753,49.857,2.65753,49.8647,2.65753,49.8572,2.13031,60.9187,1.78282,65.223,1.78282,65.2999,1.78282,65.2022,1.69395,9.50384,1.69395,9.89189,1.69395,9.42301,1.56401,25.1796,1.49375,40.4267,1.49375,40.1571,1.49375,40.4584,1.42979,45.3858,1.42979,45.2596,1.44534,45.8146,1.29794,40.8232,1.20076,27.738,1.16876,22.4192,1.20076,27.7227,1.13676,18.1967,0.746089,8.34066,0.423271,19.7074
0.746089,8.34384,2.19414,59.3529,1.57932,25.3236,1.31804,43.1212,2.67889,49.4834,2.67889,49.4912,2.67889,49.4835,2.19414,59.3481,1.80006,67.6504,1.80006,67.7074,1.80006,67.6346,1.72501,10.1227,1.72501,10.5241,1.72501,10.0347,1.57932,25.3143,1.51002,40.6715,1.51002,40.3719,1.51002,40.7091,1.44534,45.8007,1.44534,45.6639,1.46187,46.1769,1.31804,43.1214,1.21689,30.8244,1.18475,25.2733,1.21689,30.8094,1.15274,20.797,0.76463,8.76682,0.439693,20.0819
0.76463,8.76996,2.26435,57.7081,1.59548,25.4743,1.33433,44.6253,2.70346,49.0627,2.70346,49.07,2.70346,49.0625,2.26435,57.704,1.81989,68.4037,1.81989,68.4477,1.81989,68.3916,1.73358,26.8279,1.73358,27.2386,1.73358,26.7127,1.59548,25.465,1.52561,40.9052,1.52561,40.5763,1.52561,40.9484,1.46187,46.1593,1.46187,46.0072,1.47757,46.4819,1.33433,44.6256,1.23298,34.0262,1.20076,28.2424,1.23298,34.0114,1.16876,23.5441,0.780414,9.17093,0.454058,20.3976
0.780414,9.17407,2.34159,56.0021,1.61148,25.6003,1.35098,45.9109,2.73171,48.5867,2.73171,48.5938,2.73171,48.5865,2.34159,55.9982,1.8427,68.3027,1.8427,68.3255,1.8427,68.2969,1.74344,42.6611,1.74344,43.0136,1.74344,42.551,1.61148,25.591,1.5409,41.1235,1.5409,40.7652,1.5409,41.1723,1.47757,46.462,1.47757,46.298,1.49375,46.7588,1.35098,45.9113,1.24968,37.4536,1.21689,31.3328,1.24968,37.4392,1.18475,26.4048,0.794644,9.4981,0.470779,20.7574
0.794644,9.50124,2.42654,54.23,1.62716,25.7378,1.36705,46.9677,2.76421,48.0486,2.76421,48.0553,2.76421,48.0483,2.42654,54.2261,1.86892,67.8231,1.86892,67.8425,1.86892,67.8188,1.75478,53.7451,1.75478,54.0525,1.75478,53.6509,1.62716,25.7285,1.56401,41.4182,1.56401,41.0136,1.56401,41.4754,1.49375,46.7355,1.49375,46.5572,1.51002,47.0151,1.36705,46.9681,1.26759,40.4912,1.23298,34.5384,1.26759,40.477,1.20076,29.3794,0.814218,9.97056,0.487129,21.0845
0.814218,9.97374,2.52,52.3941,1.69395,26.1697,1.38288,47.8492,2.80157,47.4409,2.80157,47.4473,2.80157,47.441,2.52,52.3903,1.89909,67.0594,1.89909,67.0716,1.89909,67.0574,1.76782,62.3259,1.76782,62.5959,1.76782,62.2405,1.69395,26.1603,1.57932,41.5862,1.57932,41.1518,1.57932,41.6483,1.51002,46.9876,1.51002,46.7928,1.52561,47.2616,1.38288,47.8497,1.28108,42.2784,1.24968,37.97,1.28108,42.2644,1.21689,32.4746,0.828323,10.3616,0.504835,21.3567
0.828323,10.3648,2.6228,50.4976,1.72501,26.0782,1.39857,48.5984,2.84454,46.7556,2.84454,46.7619,2.84454,46.7558,2.6228,50.494,1.93377,66.1017,1.93377,66.1075,1.93377,66.1021,1.78282,67.2377,1.78282,67.4407,1.78282,67.1732,1.72501,26.0691,1.59548,41.7581,1.59548,41.2878,1.59548,41.8268,1.52561,47.2303,1.52561,47.0208,1.5409,47.493,1.39857,48.5989,1.29794,44.5276,1.26759,41.02,1.29794,44.5142,1.23298,35.6851,0.847015,10.8251,0.519625,21.598
0.847015,10.8283,2.6228,50.4976,1.73358,38.2449,1.41404,49.2369,2.89396,45.9894,2.89396,45.9953,2.89396,45.9887,2.6228,50.494,1.97366,65.0048,1.97366,65.0059,1.97366,65.0057,1.80006,69.1652,1.80006,69.3172,1.80006,69.117,1.73358,38.238,1.61148,41.9125,1.61148,41.4074,1.61148,41.9872,1.5409,47.458,1.5409,47.2341,1.56401,47.8065,1.41404,49.2375,1.31804,46.9121,1.28108,42.8147,1.31804,46.8995,1.24968,39.1241,0.861053,11.1811,0.535629,21.8699
0.861053,11.1843,2.63895,50.2082,1.74344,51.3401,1.42979,49.7844,2.95079,45.1241,2.95079,45.1295,2.95079,45.124,2.63895,50.2039,2.01953,63.7696,2.01953,63.7746,2.01953,63.7699,1.81989,69.5666,1.81989,69.7016,1.81989,69.5216,1.74344,51.335,1.62716,42.0654,1.62716,41.525,1.62716,42.1462,1.56401,47.766,1.56401,47.5199,1.57932,47.9878,1.42979,49.785,1.33433,48.4648,1.29794,45.0706,1.33433,48.4529,1.26759,42.2089,0.879681,11.6795,0.551466,22.1777
0.879681,11.6826,2.65753,49.8806,1.75478,61.9659,1.44534,50.2416,3.0133,44.1971,3.0133,44.2029,3.0133,44.1973,2.65753,49.8757,2.07228,62.3798,2.07228,62.3826,2.07228,62.3805,1.8427,69.2036,1.8427,69.3452,1.8427,69.1573,1.75478,61.961,1.69395,42.5931,1.69395,41.8874,1.69395,42.7006,1.57932,47.9445,1.57932,47.6856,1.59548,48.1682,1.44534,50.2423,1.35098,49.7987,1.31804,47.4626,1.35098,49.7878,1.28108,44.0228,0.893716,12.0424,0.569498,22.5768
0.893716,12.0456,2.67889,49.5093,1.76782,69.9455,1.46187,50.6412,3.08206,43.2097,3.08206,43.2151,3.08206,43.2097,2.67889,49.5037,2.13031,60.8893,2.13031,60.8899,2.13031,60.8905,1.86892,68.4839,1.86892,68.6625,1.86892,68.4204,1.76782,69.941,1.72501,41.9542,1.72501,41.1992,1.72501,42.0684,1.59548,48.1199,1.59548,47.8431,1.61148,48.3322,1.46187,50.6419,1.36705,50.8949,1.33433,49.0186,1.36705,50.8849,1.29794,46.2924,0.912459,12.5389,0.585481,22.952
0.912459,12.5421,2.70346,49.0884,1.78282,73.1354,1.47757,50.9824,3.1577,42.1522,3.1577,42.1567,3.1577,42.1521,2.70346,49.0827,2.19414,59.3148,2.19414,59.3132,2.19414,59.3162,1.89909,67.4386,1.89909,67.6855,1.89909,67.3538,1.78282,73.1321,1.73358,50.0011,1.73358,49.4577,1.73358,50.0632,1.61148,48.2801,1.61148,47.9876,1.62716,48.4904,1.47757,50.9832,1.38288,51.8109,1.35098,50.3552,1.38288,51.8018,1.31804,48.7015,0.926621,12.9226,0.601544,23.3399
0.926621,12.9258,2.73171,48.6123,1.80006,73.6338,1.49375,51.2929,3.2409,41.0243,3.2409,41.0286,3.2409,41.0241,2.73171,48.6069,2.26435,57.6681,2.26435,57.6654,2.26435,57.6697,1.93377,66.0925,1.93377,66.4376,1.93377,65.9713,1.80006,73.6314,1.74344,60.1907,1.74344,59.8057,1.74344,60.22,1.62716,48.4342,1.62716,48.1259,1.69395,49.039,1.49375,51.2937,1.39857,52.5908,1.36705,51.4536,1.39857,52.5829,1.33433,50.2637,0.94081,13.3136,0.617498,23.7252
0.94081,13.3167,2.76421,48.0735,1.81989,73.1556,1.51002,51.5781,3.33242,39.8252,3.33242,39.8294,3.33242,39.825,2.76421,48.0685,2.34159,55.9638,2.34159,55.9617,2.34159,55.9654,1.97366,64.4045,1.97366,64.8801,1.97366,64.2731,1.81989,73.1534,1.75478,70.1784,1.75478,69.8485,1.75478,70.1915,1.69395,48.9647,1.69395,48.584,1.72501,48.1733,1.51002,51.579,1.41404,53.2578,1.38288,52.3714,1.41404,53.251,1.35098,51.6074,0.959761,13.8438,0.63444,24.1294
0.959761,13.8469,2.80157,47.4651,1.8427,72.3407,1.52561,51.8531,3.43309,38.5485,3.43309,38.5529,3.43309,38.5485,2.80157,47.4604,2.42654,54.1933,2.42654,54.1908,2.42654,54.1949,2.01953,62.4925,2.01953,62.9016,2.01953,62.4343,1.8427,72.3384,1.76782,77.4939,1.76782,77.1988,1.76782,77.5043,1.72501,48.0942,1.72501,47.6919,1.73358,54.8118,1.52561,51.854,1.42979,53.8315,1.39857,53.1528,1.42979,53.826,1.36705,52.7105,0.974021,14.2507,0.648823,24.4376
0.974021,14.2537,2.84454,46.7793,1.86892,71.3346,1.5409,52.1122,3.54384,37.1942,3.54384,37.1989,3.54384,37.1941,2.84454,46.7748,2.52,52.3587,2.52,52.3558,2.52,52.3602,2.07228,60.4561,2.07228,60.8603,2.07228,60.3304,1.86892,71.3318,1.78282,78.9033,1.78282,78.6576,1.78282,78.9273,1.73358,54.7579,1.73358,54.4504,1.74344,63.8057,1.5409,52.1131,1.44534,54.3145,1.41404,53.8211,1.44534,54.31,1.38288,53.6321,0.993037,14.8055,0.667104,24.7293
0.993037,14.8085,2.89396,46.0104,1.89909,70.1192,1.56401,52.4655,3.66565,35.7542,3.66565,35.7586,3.66565,35.7543,2.89396,46.0064,2.6228,50.4652,2.6228,50.4622,2.6228,50.4668,2.13031,58.4684,2.13031,59.0788,2.13031,58.3261,1.89909,70.1158,1.80006,78.0532,1.80006,77.8564,1.80006,78.0785,1.74344,63.7693,1.74344,63.547,1.75478,73.4538,1.56401,52.4665,1.46187,54.7372,1.42979,54.3962,1.46187,54.7343,1.39857,54.4167,1.00733,15.2316,0.682746,24.9193
