File = D:\moldex3D\Ray_project_0802\Report\XYPlot\保壓-壓力10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,保壓-壓力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
組別 10 : Pp:70 MPa_Pt:0.3 s. (MPa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (sec),runner_core ,Time (sec),SN18_core ,Time (sec),SN11_core ,Time (sec),SN4_core ,Time (sec),SN21 ,Time (sec),SN20 ,Time (sec),SN19 ,Time (sec),SN18 ,Time (sec),SN17 ,Time (sec),SN16 ,Time (sec),SN15 ,Time (sec),SN14 ,Time (sec),SN13 ,Time (sec),SN12 ,Time (sec),SN11 ,Time (sec),SN10 ,Time (sec),SN9 ,Time (sec),SN8 ,Time (sec),SN7 ,Time (sec),SN6 ,Time (sec),SN5 ,Time (sec),SN4 ,Time (sec),SN3 ,Time (sec),SN2 ,Time (sec),SN1 ,Time (sec),gate,Time (sec),runner ,Time (sec),sprue
0.324846,0.066612,1.49779,0.0155354,1.15258,0.341046,0.895215,0.0255365,1.69172,0.13266,1.69172,0.146732,1.69172,0.103735,1.49779,0,1.32991,0.017072,1.32991,0.0056329,1.32991,0.0152295,1.23267,0.94568,1.23267,1.08431,1.23267,0.911858,1.15258,0.288683,1.08884,0.935226,1.08884,0.998909,1.08884,0.913927,1.02312,0.00663999,1.02312,0.00807756,1.02312,0.00351089,0.895215,0.00454374,0.796621,0,0.762257,0,0.796621,0,0.729735,0.0838994,0.324846,0.0565816,0.0162602,1.83786
0.341314,0.436486,1.51329,0.128002,1.16857,1.8611,0.909224,0.231827,1.72116,0.330366,1.72116,0.31272,1.72116,0.319763,1.51329,0.129712,1.3466,0.143213,1.3466,0.210855,1.3466,0.127722,1.24969,2.51603,1.24969,2.62679,1.24969,2.47941,1.16857,1.85592,1.10458,2.53007,1.10458,2.59195,1.10458,2.51615,1.04175,0.376087,1.04175,0.432089,1.04175,0.358171,0.909224,0.230325,0.81094,0.244799,0.782567,0.383024,0.81094,0.246359,0.747017,0.469451,0.341314,0.436015,0.0332679,7.24956
0.357788,0.785714,1.52861,0.25324,1.18452,3.56129,0.9281,0.57696,1.7283,22.345,1.7283,22.5042,1.7283,22.3732,1.52861,0.25582,1.36266,0.268923,1.36266,0.341278,1.36266,0.252091,1.26963,3.19501,1.26963,3.25703,1.26963,3.17308,1.18452,3.5555,1.12057,4.31814,1.12057,4.37629,1.12057,4.30394,1.05498,0.62967,1.05498,0.661724,1.05498,0.615282,0.9281,0.576623,0.82989,0.71824,0.796621,0.601527,0.82989,0.715246,0.762257,0.768669,0.357788,0.779249,0.0488825,10.1715
0.374315,1.12591,1.5439,0.373448,1.20055,5.49034,0.942289,0.848734,1.73652,33.8739,1.73652,33.888,1.73652,33.8663,1.5439,0.376116,1.37849,0.394014,1.37849,0.470679,1.37849,0.374739,1.28283,3.55075,1.28283,3.61049,1.28283,3.52952,1.20055,5.48401,1.13655,6.30134,1.13655,6.34971,1.13655,6.28405,1.07083,2.38517,1.07083,2.41798,1.07083,2.35829,0.942289,0.848406,0.843904,1.02603,0.81094,0.848215,0.843904,1.019,0.782567,1.16052,0.374315,1.11902,0.0651269,11.0419
0.390816,1.47096,1.55917,0.495398,1.21663,7.6335,0.961247,1.22798,1.74597,44.6758,1.74597,44.6964,1.74597,44.6599,1.55917,0.498087,1.40194,0.590041,1.40194,0.669036,1.40194,0.564535,1.29967,4.03701,1.29967,4.10644,1.29967,4.01315,1.21663,7.62669,1.15258,8.49286,1.15258,8.53462,1.15258,8.47305,1.08884,4.37806,1.08884,4.39358,1.08884,4.36109,0.961247,1.22767,0.862597,1.43141,0.82989,1.21166,0.862597,1.41951,0.796621,1.39166,0.390816,1.46397,0.081897,11.9144
0.407293,1.81653,1.57444,0.601528,1.23267,9.97045,0.975513,1.52372,1.75683,53.7453,1.75683,53.7647,1.75683,53.733,1.57444,0.604194,1.41734,0.699777,1.41734,0.784875,1.41734,0.671998,1.31374,4.45677,1.31374,4.54576,1.31374,4.43041,1.23267,9.96324,1.16857,10.8503,1.16857,10.8864,1.16857,10.8301,1.10458,6.233,1.10458,6.24518,1.10458,6.2185,0.975513,1.52342,0.876625,1.73738,0.843904,1.48631,0.876625,1.72838,0.81094,1.67627,0.407293,1.8098,0.097664,12.6493
0.421666,2.11696,1.5906,0.739988,1.24969,12.5304,0.989796,1.82935,1.76933,59.8694,1.76933,59.8865,1.76933,59.8579,1.5906,0.742698,1.43316,0.808791,1.43316,0.898276,1.43316,0.779932,1.32991,4.89056,1.32991,4.98397,1.32991,4.85949,1.24969,12.5229,1.18452,13.362,1.18452,13.3928,1.18452,13.3406,1.12057,8.29307,1.12057,8.30324,1.12057,8.27885,0.989796,1.82909,0.895215,2.15835,0.862597,1.8699,0.895215,2.148,0.82989,2.08518,0.421666,2.11048,0.114136,13.2419
0.438082,2.4503,1.60666,0.869282,1.26963,14.3661,1.00885,2.24882,1.7837,63.3588,1.7837,63.372,1.7837,63.3503,1.60666,0.872073,1.44968,0.951143,1.44968,1.04731,1.44968,0.919333,1.3466,5.29062,1.3466,5.39207,1.3466,5.26242,1.26963,14.3582,1.20055,16.0253,1.20055,16.052,1.20055,16.0036,1.13655,10.5278,1.13655,10.535,1.13655,10.5131,1.00885,2.24858,0.909224,2.47008,0.876625,2.17141,0.909224,2.45858,0.843904,2.38396,0.438082,2.4441,0.129724,13.6647
0.454535,2.78313,1.62234,1.00215,1.28283,15.4299,1.02312,2.57412,1.80023,64.9808,1.80023,64.9912,1.80023,64.9748,1.62234,1.00495,1.46582,1.08319,1.46582,1.186,1.46582,1.04944,1.36266,5.61719,1.36266,5.72913,1.36266,5.58606,1.28283,15.4218,1.21663,18.8202,1.21663,18.8422,1.21663,18.7979,1.15258,12.9453,1.15258,12.9491,1.15258,12.9305,1.02312,2.57389,0.9281,2.91053,0.895215,2.58897,0.9281,2.89731,0.862597,2.79582,0.454535,2.77725,0.145948,14.0125
0.471314,3.08111,1.69172,1.6734,1.29967,16.7869,1.04175,3.02749,1.81923,65.5125,1.81923,65.5216,1.81923,65.5084,1.69172,1.67646,1.48208,1.2172,1.48208,1.32674,1.48208,1.1802,1.37849,5.9064,1.37849,6.03015,1.37849,5.87247,1.29967,16.7786,1.23267,21.7361,1.23267,21.7526,1.23267,21.7144,1.16857,15.4995,1.16857,15.4998,1.16857,15.4851,1.04175,3.02727,0.942289,3.25318,0.909224,2.90009,0.942289,3.23922,0.876625,3.1167,0.471314,3.07556,0.165405,14.2424
