File = D:\moldex3D\Ray_project_0802_2\Ray_project_0802\Ray_project_0802\Report\XYPlot\保壓-壓力34.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,保壓-壓力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
組別 10 : Pp:100 MPa_Pt:0.3 s. (MPa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (sec),runner_core ,Time (sec),SN18_core ,Time (sec),SN11_core ,Time (sec),SN4_core ,Time (sec),SN21 ,Time (sec),SN20 ,Time (sec),SN19 ,Time (sec),SN18 ,Time (sec),SN17 ,Time (sec),SN16 ,Time (sec),SN15 ,Time (sec),SN14 ,Time (sec),SN13 ,Time (sec),SN12 ,Time (sec),SN11 ,Time (sec),SN10 ,Time (sec),SN9 ,Time (sec),SN8 ,Time (sec),SN7 ,Time (sec),SN6 ,Time (sec),SN5 ,Time (sec),SN4 ,Time (sec),SN3 ,Time (sec),SN2 ,Time (sec),SN1 ,Time (sec),gate,Time (sec),runner ,Time (sec),sprue
0.341071,0.429197,1.15298,0.340443,1.15298,0.340443,0.893909,0.0350729,1.69391,0.119072,1.69391,0.13458,1.69391,0.0972856,1.49444,0,1.33426,0.0190296,1.33426,0.0297587,1.33426,0.022682,1.23317,0.90724,1.23317,1.05919,1.23317,0.869819,1.15298,0.281201,1.08662,0.643889,1.08662,0.714303,1.08662,0.614368,1.02178,0.0123225,1.02178,0.00103206,1.04048,0.323544,0.893909,0.00185526,0.794699,0,0.764682,0.000951046,0.794699,0,0.731313,0.136698,0.341071,0.429197,0.0162608,1.83808
0.357575,0.771993,1.16899,1.84505,1.16899,1.84505,0.912688,0.283197,1.72378,0.366569,1.72378,0.355259,1.72378,0.352453,1.51019,0.0439202,1.35088,0.161475,1.35088,0.235563,1.35088,0.147914,1.25,2.45521,1.25,2.56107,1.25,2.42712,1.16899,1.83979,1.10501,2.52823,1.10501,2.58571,1.10501,2.50921,1.04048,0.338649,1.04048,0.395066,1.05747,0.693585,0.912688,0.282387,0.814262,0.324737,0.780476,0.334283,0.814262,0.324426,0.746142,0.44582,0.357575,0.771993,0.0332605,7.24406
0.374073,1.11087,1.18495,3.54384,1.18495,3.54384,0.926841,0.546576,1.73092,23.9259,1.73092,24.0901,1.73092,23.9569,1.52569,0.216011,1.36694,0.285524,1.36694,0.365062,1.36694,0.272095,1.26822,3.13532,1.26822,3.20244,1.26822,3.11451,1.18495,3.53793,1.12098,4.31409,1.12098,4.36609,1.12098,4.2974,1.05747,0.724633,1.05747,0.849406,1.07117,2.33271,0.926841,0.546316,0.82837,0.672603,0.794699,0.562835,0.82837,0.67026,0.764682,0.818436,0.374073,1.11087,0.0488853,10.1732
0.390558,1.4517,1.20102,5.47916,1.20102,5.47916,0.94105,0.814926,1.73914,37.4551,1.73914,37.4716,1.73914,37.4478,1.54098,0.334173,1.38276,0.409271,1.38276,0.490919,1.38276,0.392456,1.28697,3.64269,1.28697,3.71023,1.28697,3.62215,1.20102,5.47268,1.13695,6.29974,1.13695,6.34351,1.13695,6.27994,1.07117,2.35931,1.07117,2.40599,1.08662,4.05514,0.94105,0.814637,0.84706,1.08153,0.814262,0.900121,0.84706,1.07344,0.780476,1.10934,0.390558,1.4517,0.0651393,11.0495
0.406984,1.79651,1.21714,7.63188,1.21714,7.63188,0.959991,1.19252,1.74859,49.673,1.74859,49.6999,1.74859,49.6557,1.56391,0.518822,1.39846,0.535033,1.39846,0.619763,1.39846,0.512502,1.29785,3.97045,1.29785,4.04353,1.29785,3.94447,1.21714,7.6249,1.15298,8.50312,1.15298,8.54311,1.15298,8.48296,1.08662,4.07449,1.08662,4.09681,1.10501,6.22241,0.959991,1.19227,0.861093,1.38429,0.82837,1.17133,0.861093,1.37273,0.794699,1.34802,0.406984,1.79651,0.081894,11.9234
0.423395,2.13877,1.23317,9.98305,1.23317,9.98305,0.97424,1.48378,1.75945,60.5425,1.75945,60.5665,1.75945,60.5295,1.57927,0.641977,1.41403,0.66819,1.41403,0.757039,1.41403,0.642512,1.31802,4.56107,1.31802,4.66182,1.31802,4.53299,1.23317,9.97568,1.16899,10.8875,1.16899,10.9218,1.16899,10.866,1.10501,6.23864,1.10501,6.25366,1.12098,8.29393,0.97424,1.48354,0.87986,1.79421,0.84706,1.53764,0.87986,1.78603,0.814262,1.73685,0.423395,2.13877,0.097678,12.6661
0.439865,2.46388,1.25,12.5313,1.25,12.5313,0.993246,1.88912,1.77195,69.6722,1.77195,69.6915,1.77195,69.6617,1.59459,0.753365,1.42942,0.775446,1.42942,0.870499,1.42942,0.749285,1.33426,5.00886,1.33426,5.11278,1.33426,4.97933,1.25,12.5236,1.18495,13.4288,1.18495,13.458,1.18495,13.406,1.12098,8.30937,1.12098,8.32151,1.13695,10.5461,0.993246,1.88893,0.893909,2.10654,0.861093,1.82489,0.893909,2.09523,0.82837,2.04012,0.439865,2.46388,0.114165,13.2605
0.45423,2.76845,1.26822,14.3306,1.26822,14.3306,1.00752,2.20495,1.78632,75.8213,1.78632,75.8372,1.78632,75.8115,1.61076,0.892563,1.4453,0.892554,1.4453,0.993544,1.4453,0.863761,1.35088,5.41804,1.35088,5.53222,1.35088,5.391,1.26822,14.3226,1.20102,16.1295,1.20102,16.155,1.20102,16.1067,1.13695,10.5616,1.13695,10.5706,1.15298,12.9934,1.00752,2.20478,0.912688,2.53148,0.87986,2.22698,0.912688,2.51933,0.84706,2.43917,0.45423,2.76845,0.129752,13.6938
0.470886,3.06697,1.28697,15.8729,1.28697,15.8729,1.02178,2.52952,1.80285,79.2515,1.80285,79.2639,1.80285,79.2442,1.62626,1.02255,1.46155,1.00483,1.46155,1.11021,1.46155,0.976089,1.36694,5.75286,1.36694,5.87902,1.36694,5.72391,1.28697,15.8647,1.21714,18.9774,1.21714,18.998,1.21714,18.9543,1.15298,13.0087,1.15298,13.0144,1.16899,15.5902,1.02178,2.52936,0.926841,2.86254,0.893909,2.53639,0.926841,2.85019,0.861093,2.74791,0.470886,3.06697,0.145946,14.0546
0.487274,3.20858,1.29785,16.7893,1.29785,16.7893,1.04048,2.97617,1.82185,80.8432,1.82185,80.8535,1.82185,80.838,1.69391,1.6506,1.4779,1.14098,1.4779,1.25278,1.4779,1.10895,1.38276,6.04968,1.38276,6.1887,1.38276,6.01805,1.29785,16.7809,1.23317,21.9421,1.23317,21.9568,1.23317,21.9194,1.16899,15.6054,1.16899,15.6071,1.18495,18.3103,1.04048,2.97602,0.94105,3.20122,0.912688,2.96127,0.94105,3.18791,0.87986,3.17614,0.487274,3.20858,0.165381,14.309
0.504933,3.63437,1.31802,18.3013,1.31802,18.3013,1.05747,3.45848,1.84371,81.3784,1.84371,81.3877,1.84371,81.3748,1.72378,1.95752,1.49444,1.29357,1.49444,1.41519,1.49444,1.25649,1.39846,6.31998,1.39846,6.47173,1.39846,6.28484,1.31802,18.2926,1.25,25.1165,1.25,25.1228,1.25,25.0946,1.18495,18.3252,1.18495,18.3226,1.20102,21.166,1.05747,3.45829,0.959991,3.66929,0.926841,3.29429,0.959991,3.65438,0.893909,3.50306,0.504933,3.63437,0.179499,14.4332
0.519645,3.84027,1.33426,19.3688,1.33426,19.3688,1.07117,5.0878,1.86884,81.3119,1.86884,81.321,1.86884,81.3095,1.73092,21.4355,1.51019,1.44984,1.51019,1.5822,1.51019,1.41117,1.41403,6.57318,1.41403,6.73816,1.41403,6.53498,1.33426,19.36,1.26822,27.6906,1.26822,27.6876,1.26822,27.6708,1.20102,21.1804,1.20102,21.173,1.21714,24.1497,1.07117,5.08758,0.97424,4.02807,0.94105,3.6358,0.97424,4.01257,0.912688,3.94856,0.519645,3.84027,0.196851,14.5923
0.535715,4.12709,1.35088,20.3079,1.35088,20.3079,1.08662,6.8367,1.89775,80.9135,1.89775,80.9221,1.89775,80.9122,1.73914,37.6789,1.52569,1.59804,1.52569,1.74063,1.52569,1.55559,1.42942,6.77856,1.42942,6.95537,1.42942,6.73878,1.35088,20.299,1.28697,29.8306,1.28697,29.8148,1.28697,29.8131,1.21714,24.1634,1.21714,24.151,1.23317,27.232,1.08662,6.8365,0.993246,4.5224,0.959991,4.10838,0.993246,4.50616,0.926841,4.29625,0.535715,4.12709,0.213739,14.7926
0.551561,4.44992,1.36694,21.0777,1.36694,21.0777,1.10501,9.0629,1.93099,80.2408,1.93099,80.2493,1.93099,80.2402,1.74859,50.1574,1.54098,1.74518,1.54098,1.89778,1.54098,1.70017,1.4453,6.97409,1.4453,7.16374,1.4453,6.93205,1.36694,21.0688,1.29785,31.0859,1.29785,31.0604,1.29785,31.0701,1.23317,27.2448,1.23317,27.2268,1.25,30.5362,1.10501,9.0627,1.00752,4.9035,0.97424,4.47152,1.00752,4.88699,0.94105,4.65206,0.551561,4.44992,0.229125,15.2426
0.567506,4.76259,1.38276,21.728,1.38276,21.728,1.12098,11.2166,1.96921,79.368,1.96921,79.3769,1.96921,79.3678,1.75945,60.8473,1.56391,1.96471,1.56391,2.13271,1.56391,1.91567,1.46155,7.14912,1.46155,7.35043,1.46155,7.10627,1.38276,21.719,1.31802,33.1343,1.31802,33.092,1.31802,33.1209,1.25,30.548,1.25,30.5237,1.26822,33.3157,1.12098,11.2164,1.02178,5.29201,0.993246,4.97206,1.02178,5.2753,0.959991,5.14193,0.567506,4.76259,0.243756,15.838
0.585496,5.13154,1.39846,22.2856,1.39846,22.2856,1.13695,13.5549,2.01317,78.3093,2.01317,78.3184,2.01317,78.3092,1.77195,69.9162,1.57927,2.11058,1.57927,2.28869,1.57927,2.05941,1.4779,7.33461,1.4779,7.54828,1.4779,7.28926,1.39846,22.2765,1.33426,34.5059,1.33426,34.4491,1.33426,34.4953,1.26822,33.3261,1.26822,33.2964,1.28697,35.5904,1.13695,13.5547,1.04048,5.82025,1.00752,5.35819,1.04048,5.80324,0.97424,5.5175,0.585496,5.13154,0.260396,16.3579
0.601526,5.46241,1.41403,22.7674,1.41403,22.7674,1.15298,16.0868,2.01317,78.3093,2.01317,78.3184,2.01317,78.3092,1.78632,76.0857,1.59459,2.23282,1.59459,2.41313,1.59459,2.18219,1.49444,7.52701,1.49444,7.75428,1.49444,7.47803,1.41403,22.7584,1.35088,35.6711,1.35088,35.5963,1.35088,35.6643,1.28697,35.599,1.28697,35.562,1.29785,36.9231,1.15298,16.0867,1.05747,6.35763,1.02178,5.75177,1.05747,6.3397,0.993246,6.03353,0.601526,5.46241,0.277005,16.7296
0.617483,5.81122,1.42942,23.1667,1.42942,23.1667,1.16899,18.7643,2.02472,78.0186,2.02472,78.0282,2.02472,78.0185,1.80285,79.4608,1.61076,2.39352,1.61076,2.59043,1.61076,2.33885,1.51019,7.71463,1.51019,7.95572,1.51019,7.66317,1.42942,23.1576,1.36694,36.6228,1.36694,36.5298,1.36694,36.6197,1.29785,36.9305,1.29785,36.888,1.31802,39.1075,1.16899,18.7642,1.07117,7.98586,1.04048,6.28668,1.07117,7.96731,1.00752,6.43055,0.617483,5.81122,0.29362,17.004
0.634436,6.10971,1.4453,23.5117,1.4453,23.5117,1.18495,21.5582,2.03757,77.6854,2.03757,77.6951,2.03757,77.6853,1.82185,81.0058,1.62626,2.53652,1.62626,2.73739,1.62626,2.48179,1.52569,7.88793,1.52569,8.1422,1.52569,7.83321,1.4453,23.5026,1.38276,37.4133,1.38276,37.3013,1.38276,37.414,1.31802,39.1129,1.31802,39.061,1.33426,40.5472,1.18495,21.5581,1.08662,9.75838,1.05747,6.82884,1.08662,9.74063,1.02178,6.83447,0.634436,6.10971,0.308116,17.2137
0.648746,6.27266,1.46155,23.8059,1.46155,23.8059,1.20102,24.484,2.05202,77.316,2.05202,77.3256,2.05202,77.316,1.84371,81.5069,1.69391,3.23026,1.69391,3.49025,1.69391,3.16407,1.54098,8.05507,1.54098,8.32221,1.54098,7.9976,1.46155,23.7968,1.39846,38.0814,1.39846,37.9497,1.39846,38.0859,1.33426,40.5508,1.33426,40.4901,1.35088,41.7664,1.20102,24.4839,1.10501,12.0244,1.07117,8.45387,1.10501,12.0075,1.04048,7.38205,0.648746,6.27266,0.324617,17.4671
0.667045,6.49403,1.4779,24.0703,1.4779,24.0703,1.21714,27.5359,2.06855,76.8964,2.06855,76.906,2.06855,76.8964,1.86884,81.4139,1.72378,3.5898,1.72378,3.86938,1.72378,3.52081,1.56391,8.29653,1.56391,8.5823,1.56391,8.23493,1.4779,24.0611,1.41403,38.6484,1.41403,38.4958,1.41403,38.6569,1.35088,41.7675,1.35088,41.6965,1.36694,42.7641,1.21714,27.5358,1.12098,14.2358,1.08662,10.227,1.12098,14.2194,1.05747,7.93079,0.667045,6.49403,0.341071,17.7672
0.682719,6.694,1.49444,24.3141,1.49444,24.3141,1.23317,30.684,2.08757,76.4183,2.08757,76.4277,2.08757,76.4183,1.89775,80.9748,1.73092,20.8481,1.73092,20.9958,1.73092,20.8243,1.57927,8.45189,1.57927,8.7497,1.57927,8.38797,1.49444,24.3049,1.42942,39.1236,1.42942,38.951,1.42942,39.1358,1.36694,42.7629,1.36694,42.6819,1.38276,43.5918,1.23317,30.6839,1.13695,16.6363,1.10501,12.4961,1.13695,16.6201,1.07117,9.54019,0.682719,6.694,0.357575,18.1216
0.698121,7.76256,1.51019,24.5394,1.51019,24.5394,1.25,34.0707,2.10943,75.8739,2.10943,75.8836,2.10943,75.8738,1.93099,80.2835,1.73914,38.1656,1.73914,38.3298,1.73914,38.1249,1.59459,8.57748,1.59459,8.88377,1.59459,8.51281,1.51019,24.5302,1.4453,39.5242,1.4453,39.3288,1.4453,39.5405,1.38276,43.5881,1.38276,43.4964,1.39846,44.2912,1.25,34.0707,1.15298,19.229,1.12098,14.713,1.15298,19.2131,1.08662,11.3086,0.698121,7.76256,0.374073,18.5125
0.715219,7.34783,1.52569,24.7421,1.52569,24.7421,1.26822,37.0065,2.13458,75.2575,2.13458,75.2671,2.13458,75.2575,1.96921,79.398,1.74859,50.7309,1.74859,50.882,1.74859,50.6914,1.61076,8.73992,1.61076,9.05919,1.61076,8.67225,1.52569,24.7329,1.46155,39.8655,1.46155,39.6464,1.46155,39.8862,1.39846,44.2851,1.39846,44.1822,1.41403,44.8848,1.26822,37.0066,1.16899,21.9627,1.13695,17.1196,1.16899,21.947,1.10501,13.5794,0.715219,7.34783,0.390558,18.9174
0.731313,7.97624,1.54098,24.9291,1.54098,24.9291,1.28697,39.4027,2.16349,74.5622,2.16349,74.5719,2.16349,74.5623,2.01317,78.3356,1.75945,61.1976,1.75945,61.3061,1.75945,61.1698,1.62626,8.87694,1.62626,9.20557,1.62626,8.80809,1.54098,24.9199,1.4779,40.1555,1.4779,39.9109,1.4779,40.1812,1.41403,44.876,1.41403,44.7615,1.42942,45.3852,1.28697,39.4029,1.18495,24.8068,1.15298,19.7185,1.18495,24.7913,1.12098,15.8066,0.731313,7.97624,0.406984,19.3186
0.746142,8.33951,1.56391,25.1863,1.56391,25.1863,1.29785,40.7969,2.19675,73.7833,2.19675,73.793,2.19675,73.7833,2.01317,78.3356,1.77195,70.2033,1.77195,70.2964,1.77195,70.1794,1.69391,9.52103,1.69391,9.90893,1.69391,9.44108,1.56391,25.177,1.49444,40.4221,1.49444,40.1482,1.49444,40.4534,1.42942,45.3743,1.42942,45.249,1.4453,45.8066,1.29785,40.7971,1.20102,27.7791,1.16899,22.4579,1.20102,27.7638,1.13695,18.2251,0.746142,8.33951,0.423395,19.7089
