File = D:\moldex3D\Ray_project_0802_2\Ray_project_0802\Ray_project_0802\Report\XYPlot\保壓-壓力23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,保壓-壓力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
組別 19 : Pp:80 MPa_Pt:1.3 s. (MPa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (sec),runner_core ,Time (sec),SN18_core ,Time (sec),SN11_core ,Time (sec),SN4_core ,Time (sec),SN21 ,Time (sec),SN20 ,Time (sec),SN19 ,Time (sec),SN18 ,Time (sec),SN17 ,Time (sec),SN16 ,Time (sec),SN15 ,Time (sec),SN14 ,Time (sec),SN13 ,Time (sec),SN12 ,Time (sec),SN11 ,Time (sec),SN10 ,Time (sec),SN9 ,Time (sec),SN8 ,Time (sec),SN7 ,Time (sec),SN6 ,Time (sec),SN5 ,Time (sec),SN4 ,Time (sec),SN3 ,Time (sec),SN2 ,Time (sec),SN1 ,Time (sec),gate,Time (sec),runner ,Time (sec),sprue
0.340891,0.424397,1.15295,0.33959,1.15295,0.33959,0.893954,0.0373724,1.69397,0.114626,1.69397,0.125671,1.69397,0.0988436,1.49586,0,1.33581,0.00550884,1.31935,0.00244142,1.33581,0.017019,1.2332,0.908822,1.2332,1.06001,1.2332,0.86944,1.15295,0.280357,1.08659,0.643612,1.08659,0.710074,1.08659,0.611966,1.02177,0.0123211,1.02177,0.00103935,1.04048,0.323567,0.893954,0.00600362,0.795146,0,0.764475,0.000934551,0.795146,0,0.731117,0.120977,0.340891,0.424397,0.0162609,1.83814
0.357398,0.76837,1.16898,1.84387,1.16898,1.84387,0.912694,0.283434,1.72513,1.11569,1.72513,1.87356,1.72513,0.815156,1.51142,0.0663575,1.35255,0.173238,1.33581,0.0892607,1.35255,0.157596,1.25005,2.47081,1.25005,2.57714,1.25005,2.44538,1.16898,1.83862,1.10496,2.52522,1.10496,2.58468,1.10496,2.50868,1.04048,0.337614,1.04048,0.395152,1.05747,0.692628,0.912694,0.282579,0.814555,0.334294,0.781084,0.353766,0.814555,0.337541,0.74595,0.435172,0.357398,0.76837,0.0332613,7.2447
0.37389,1.10672,1.18496,3.54457,1.18496,3.54457,0.926843,0.546754,1.73371,26.3377,1.73371,26.1909,1.73371,26.5194,1.52674,0.223647,1.3686,0.297928,1.35255,0.241048,1.3686,0.281913,1.26963,3.1645,1.26963,3.23233,1.26963,3.14415,1.18496,3.53867,1.12095,4.30885,1.12095,4.3625,1.12095,4.29363,1.05747,0.723876,1.05747,0.847263,1.07113,2.33078,0.926843,0.546436,0.828624,0.682599,0.795146,0.574019,0.828624,0.678,0.764475,0.806558,0.37389,1.10672,0.0488795,10.1725
0.390403,1.45028,1.20102,5.48024,1.20102,5.48024,0.941037,0.814526,1.74357,40.258,1.74357,40.253,1.74357,40.2674,1.54201,0.342973,1.3844,0.428457,1.3686,0.375791,1.3844,0.410083,1.28298,3.5319,1.28298,3.59744,1.28298,3.51091,1.20102,5.47377,1.13692,6.29625,1.13692,6.34093,1.13692,6.27714,1.07113,2.35816,1.07113,2.40424,1.08659,4.05215,0.941037,0.8142,0.847343,1.08791,0.814555,0.910643,0.847343,1.07757,0.781084,1.12637,0.390403,1.45028,0.065143,11.0514
0.406846,1.79511,1.21714,7.63264,1.21714,7.63264,0.959976,1.19135,1.75491,51.269,1.75491,51.2698,1.75491,51.2657,1.55728,0.465752,1.40001,0.549862,1.3844,0.510418,1.40001,0.526054,1.29939,4.02293,1.29939,4.09827,1.29939,3.99759,1.21714,7.62567,1.15295,8.49942,1.15295,8.53952,1.15295,8.47881,1.08659,4.07272,1.08659,4.09442,1.10496,6.22237,0.959976,1.19106,0.861346,1.39068,0.828624,1.17847,0.861346,1.37919,0.795146,1.3607,0.406846,1.79511,0.0818955,11.9243
0.423317,2.12213,1.2332,9.98378,1.2332,9.98378,0.974211,1.48315,1.76795,60.0551,1.76795,60.0598,1.76795,60.0525,1.58021,0.632374,1.4156,0.659357,1.40001,0.634744,1.4156,0.634383,1.31935,4.60755,1.31935,4.70614,1.31935,4.57786,1.2332,9.97642,1.16898,10.8859,1.16898,10.9204,1.16898,10.8638,1.10496,6.23803,1.10496,6.25313,1.12095,8.28974,0.974211,1.48288,0.880055,1.80146,0.847343,1.54286,0.880055,1.79177,0.814555,1.74843,0.423317,2.12213,0.0976794,12.6673
0.439781,2.45055,1.25005,12.5686,1.25005,12.5686,0.993229,1.88809,1.78294,65.6979,1.78294,65.7027,1.78294,65.6937,1.59636,0.775718,1.43157,0.798402,1.4156,0.749291,1.43157,0.77,1.33581,5.05009,1.33581,5.15384,1.33581,5.02003,1.25005,12.561,1.18496,13.4307,1.18496,13.4602,1.18496,13.4075,1.12095,8.30452,1.12095,8.31698,1.13692,10.5432,0.993229,1.88787,0.893954,2.11564,0.861346,1.83097,0.893954,2.10491,0.828624,2.04763,0.439781,2.45055,0.114229,13.2546
0.454236,2.75886,1.26963,14.4234,1.26963,14.4234,1.00751,2.2044,1.80019,68.7799,1.80019,68.7861,1.80019,68.7759,1.61234,0.901801,1.44737,0.91827,1.43157,0.893711,1.44737,0.889016,1.35255,5.44654,1.35255,5.56073,1.35255,5.4186,1.26963,14.4153,1.20102,16.1324,1.20102,16.158,1.20102,16.1094,1.13692,10.5585,1.13692,10.5676,1.15295,12.9899,1.00751,2.20419,0.912694,2.53254,0.880055,2.2338,0.912694,2.5204,0.847343,2.44491,0.454236,2.75886,0.130941,13.7025
0.470897,3.05825,1.28298,15.5336,1.28298,15.5336,1.02177,2.52941,1.82002,70.1326,1.82002,70.1395,1.82002,70.1292,1.62807,1.05077,1.46353,1.02701,1.44737,1.02068,1.46353,0.9969,1.3686,5.78179,1.3686,5.90821,1.3686,5.75138,1.28298,15.5254,1.21714,18.9795,1.21714,19.0004,1.21714,18.9565,1.15295,13.0052,1.15295,13.0109,1.16898,15.5889,1.02177,2.52922,0.926843,2.86332,0.893954,2.54624,0.926843,2.85091,0.861346,2.75451,0.470897,3.05825,0.147825,14.0695
0.487338,3.20132,1.29939,16.925,1.29939,16.925,1.04048,2.97597,1.84282,70.475,1.84282,70.4826,1.84282,70.4724,1.69397,1.64204,1.47962,1.16042,1.46353,1.1342,1.47962,1.12833,1.3844,6.08424,1.3844,6.22386,1.3844,6.05126,1.29939,16.9166,1.2332,21.9446,1.2332,21.9595,1.2332,21.9222,1.16898,15.6043,1.16898,15.6059,1.18496,18.3131,1.04048,2.9758,0.941037,3.20207,0.912694,2.96255,0.941037,3.18886,0.880055,3.18385,0.487338,3.20132,0.164743,14.284
0.502759,3.58887,1.31935,18.4097,1.31935,18.4097,1.05747,3.45733,1.86905,70.2392,1.86905,70.2477,1.86905,70.2374,1.72513,2.70742,1.49586,1.31823,1.47962,1.27398,1.49586,1.28203,1.40001,6.34819,1.40001,6.50043,1.40001,6.31193,1.31935,18.4011,1.25005,25.1544,1.25005,25.1607,1.25005,25.1328,1.18496,18.3281,1.18496,18.3254,1.20102,21.1698,1.05747,3.45712,0.959976,3.66934,0.926843,3.29524,0.959976,3.65446,0.893954,3.51409,0.502759,3.58887,0.181645,14.4356
0.519791,3.82911,1.33581,19.4624,1.33581,19.4624,1.07113,5.08656,1.89921,69.6439,1.89921,69.6527,1.89921,69.6427,1.73371,24.3297,1.51142,1.47011,1.49586,1.44272,1.51142,1.43016,1.4156,6.57583,1.4156,6.74002,1.4156,6.53754,1.33581,19.4536,1.26963,27.8422,1.26963,27.8393,1.26963,27.8225,1.20102,21.1843,1.20102,21.1769,1.21714,24.1529,1.07113,5.08632,0.974211,4.02808,0.941037,3.63679,0.974211,4.01256,0.912694,3.95012,0.519791,3.82911,0.195429,14.5746
0.535711,4.14353,1.35255,20.3816,1.35255,20.3816,1.08659,6.83407,1.9339,68.8076,1.9339,68.8166,1.9339,68.8071,1.74357,40.4892,1.52674,1.61511,1.51142,1.60475,1.52674,1.5726,1.43157,6.81112,1.43157,6.98999,1.43157,6.76978,1.35255,20.3727,1.28298,29.3619,1.28298,29.3501,1.28298,29.3439,1.21714,24.1666,1.21714,24.1542,1.2332,27.236,1.08659,6.83385,0.993229,4.52217,0.959976,4.10854,0.993229,4.50595,0.926843,4.29751,0.535711,4.14353,0.212502,14.7825
0.551603,4.45641,1.3686,21.1439,1.3686,21.1439,1.10496,9.06332,1.97378,67.7717,1.97378,67.781,1.97378,67.7715,1.75491,51.6608,1.54201,1.75895,1.52674,1.75977,1.54201,1.71347,1.44737,7.0098,1.44737,7.20152,1.44737,6.96709,1.3686,21.135,1.29939,31.2711,1.29939,31.244,1.29939,31.2555,1.2332,27.2487,1.2332,27.2307,1.25005,30.5724,1.10496,9.06311,1.00751,4.90354,0.974211,4.47152,1.00751,4.88703,0.941037,4.65347,0.551603,4.45641,0.228804,15.2348
0.567572,4.77217,1.3844,21.7921,1.3844,21.7921,1.12095,11.212,2.01966,66.5641,2.01966,66.5733,2.01966,66.564,1.76795,60.2635,1.55728,1.90456,1.54201,1.91325,1.55728,1.85648,1.46353,7.18005,1.46353,7.38289,1.46353,7.13646,1.3844,21.7831,1.31935,33.2833,1.31935,33.2399,1.31935,33.2699,1.25005,30.584,1.25005,30.5595,1.26963,33.4878,1.12095,11.2118,1.02177,5.29246,0.993229,4.97182,1.02177,5.27566,0.959976,5.14254,0.567572,4.77217,0.243569,15.818
0.585565,5.14145,1.40001,22.339,1.40001,22.339,1.13692,13.5517,2.07241,65.2075,2.07241,65.2165,2.07241,65.2074,1.78294,65.9385,1.58021,2.09419,1.55728,2.0688,1.58021,2.04623,1.47962,7.36111,1.47962,7.57639,1.47962,7.31539,1.40001,22.33,1.33581,34.6266,1.33581,34.5688,1.33581,34.6162,1.26963,33.4982,1.26963,33.4685,1.28298,35.0932,1.13692,13.5515,1.04048,5.82059,1.00751,5.35817,1.04048,5.80354,0.974211,5.51782,0.585565,5.14145,0.260208,16.3214
0.601567,5.47672,1.4156,22.802,1.4156,22.802,1.15295,16.0835,2.13044,63.7594,2.13044,63.7683,2.13044,63.7594,1.80019,68.9763,1.59636,2.25936,1.58021,2.26577,1.59636,2.20617,1.49586,7.55881,1.49586,7.78855,1.49586,7.50963,1.4156,22.7929,1.35255,35.7642,1.35255,35.688,1.35255,35.7578,1.28298,35.1022,1.28298,35.0674,1.29939,37.1212,1.15295,16.0834,1.05747,6.35728,1.02177,5.75212,1.05747,6.33926,0.993229,6.03358,0.601567,5.47672,0.276832,16.6921
0.617513,5.81603,1.43157,23.2122,1.43157,23.2122,1.16898,18.7633,2.19427,62.2239,2.19427,62.2325,2.19427,62.2239,1.82002,70.2845,1.61234,2.40071,1.59636,2.44754,1.61234,2.34665,1.51142,7.74189,1.51142,7.98502,1.51142,7.68952,1.43157,23.2031,1.3686,36.7033,1.3686,36.6088,1.3686,36.7005,1.29939,37.1282,1.29939,37.0848,1.31935,39.2676,1.16898,18.7631,1.07113,7.98524,1.04048,6.28695,1.07113,7.96655,1.00751,6.43078,0.617513,5.81603,0.293412,16.9743
0.634454,6.11351,1.44737,23.5598,1.44737,23.5598,1.18496,21.5616,2.26448,60.6117,2.26448,60.6201,2.26448,60.6117,1.84282,70.5926,1.62807,2.5692,1.61234,2.59675,1.62807,2.51257,1.52674,7.91255,1.52674,8.16859,1.52674,7.85731,1.44737,23.5507,1.3844,37.4882,1.3844,37.3744,1.3844,37.4895,1.31935,39.2729,1.31935,39.2203,1.33581,40.6746,1.18496,21.5615,1.08659,9.75609,1.05747,6.82841,1.08659,9.73818,1.02177,6.83502,0.634454,6.11351,0.309993,17.2271
0.648831,6.26403,1.46353,23.8488,1.46353,23.8488,1.20102,24.4883,2.34171,58.9289,2.34171,58.9372,2.34171,58.929,1.86905,70.3295,1.69397,3.22175,1.62807,2.77833,1.69397,3.15575,1.54201,8.07633,1.54201,8.34469,1.54201,8.01807,1.46353,23.8397,1.40001,38.1452,1.40001,38.0118,1.40001,38.1501,1.33581,40.6781,1.33581,40.6167,1.35255,41.8645,1.20102,24.4882,1.10496,12.0254,1.07113,8.4531,1.10496,12.0085,1.04048,7.38253,0.648831,6.26403,0.324462,17.462
0.667024,6.50102,1.47962,24.108,1.47962,24.108,1.21714,27.5394,2.42667,57.1748,2.42667,57.1826,2.42667,57.1748,1.89921,69.7123,1.72513,4.15773,1.69397,3.48208,1.72513,4.08099,1.55728,8.2367,1.55728,8.51726,1.55728,8.17573,1.47962,24.0988,1.4156,38.7004,1.4156,38.5477,1.4156,38.7088,1.35255,41.8653,1.35255,41.7934,1.3686,42.8485,1.21714,27.5394,1.12095,14.2316,1.08659,10.2246,1.12095,14.2152,1.05747,7.93063,0.667024,6.50102,0.340891,17.7706
0.682676,6.6931,1.49586,24.3565,1.49586,24.3565,1.2332,30.6887,2.52012,55.3509,2.52012,55.3579,2.52012,55.3509,1.9339,68.853,1.73371,23.4741,1.72513,4.41204,1.73371,23.4553,1.58021,8.43943,1.58021,8.73461,1.58021,8.37674,1.49586,24.3473,1.43157,39.1717,1.43157,38.9949,1.43157,39.1846,1.3686,42.847,1.3686,42.765,1.3844,43.6704,1.2332,30.6887,1.13692,16.6333,1.10496,12.4971,1.13692,16.6172,1.07113,9.53956,0.682676,6.6931,0.357398,18.1289
0.698075,7.87428,1.51142,24.5794,1.51142,24.5794,1.25005,34.1042,2.62292,53.4632,2.62292,53.4705,2.62292,53.4633,1.97378,67.8043,1.74357,40.8969,1.73371,23.586,1.74357,40.8607,1.59636,8.60845,1.59636,8.91691,1.59636,8.54229,1.51142,24.5702,1.44737,39.5782,1.44737,39.3782,1.44737,39.5954,1.3844,43.6664,1.3844,43.5734,1.40001,44.3587,1.25005,34.1042,1.15295,19.2261,1.12095,14.7087,1.15295,19.2102,1.08659,11.3063,0.698075,7.87428,0.37389,18.5193
0.714998,7.34333,1.52674,24.7805,1.52674,24.7805,1.26963,37.1924,2.736,51.5064,2.736,51.5127,2.736,51.5063,2.01966,66.5934,1.75491,52.1155,1.74357,41.0375,1.75491,52.0824,1.61234,8.74897,1.61234,9.06687,1.61234,8.68151,1.52674,24.7713,1.46353,39.9148,1.46353,39.6917,1.46353,39.9362,1.40001,44.3523,1.40001,44.2485,1.4156,44.942,1.26963,37.1925,1.16898,21.9622,1.13692,17.1167,1.16898,21.9464,1.10496,13.5805,0.714998,7.34333,0.390403,18.9223
0.731117,7.98815,1.54201,24.9644,1.54201,24.9644,1.28298,38.8797,2.86039,49.4882,2.86039,49.4941,2.86039,49.4881,2.07241,65.2336,1.76795,60.498,1.75491,52.2387,1.76795,60.4775,1.62807,8.91188,1.62807,9.24312,1.62807,8.8417,1.54201,24.9552,1.47962,40.1991,1.47962,39.9511,1.47962,40.2254,1.4156,44.9336,1.4156,44.8191,1.43157,45.4351,1.28298,38.8799,1.18496,24.811,1.15295,19.7157,1.18496,24.7954,1.12095,15.8025,0.731117,7.98815,0.406846,19.3206
0.74595,8.35029,1.55728,25.1355,1.55728,25.1355,1.29939,41.005,2.99721,47.4067,2.99721,47.4122,2.99721,47.4068,2.13044,63.7816,1.78294,66.2361,1.76795,60.5759,1.78294,66.2132,1.69397,9.51297,1.69397,9.90252,1.69397,9.43223,1.55728,25.1263,1.49586,40.4703,1.49586,40.1935,1.49586,40.5024,1.43157,45.4233,1.43157,45.2951,1.44737,45.8629,1.29939,41.0052,1.20102,27.784,1.16898,22.4573,1.20102,27.7686,1.13692,18.2223,0.74595,8.35029,0.423317,19.7089
0.764475,8.76643,1.58021,25.3494,1.58021,25.3494,1.31935,43.2635,2.99721,47.4067,2.99721,47.4122,2.99721,47.4068,2.19427,62.2425,1.80019,69.2194,1.78294,66.3206,1.80019,69.2012,1.72513,10.1916,1.72513,10.5981,1.72513,10.1036,1.58021,25.34,1.51142,40.7188,1.51142,40.4138,1.51142,40.7564,1.44737,45.8485,1.44737,45.7076,1.46353,46.219,1.31935,43.2638,1.21714,30.8791,1.18496,25.3111,1.21714,30.8641,1.15295,20.8322,0.764475,8.76643,0.439781,20.0787
