File = D:\moldex3D\Ray_project_0802_2\Ray_project_0802\Ray_project_0802\Report\XYPlot\保壓-壓力21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,保壓-壓力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
組別 17 : Pp:80 MPa_Pt:0.9 s. (MPa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (sec),runner_core ,Time (sec),SN18_core ,Time (sec),SN11_core ,Time (sec),SN4_core ,Time (sec),SN21 ,Time (sec),SN20 ,Time (sec),SN19 ,Time (sec),SN18 ,Time (sec),SN17 ,Time (sec),SN16 ,Time (sec),SN15 ,Time (sec),SN14 ,Time (sec),SN13 ,Time (sec),SN12 ,Time (sec),SN11 ,Time (sec),SN10 ,Time (sec),SN9 ,Time (sec),SN8 ,Time (sec),SN7 ,Time (sec),SN6 ,Time (sec),SN5 ,Time (sec),SN4 ,Time (sec),SN3 ,Time (sec),SN2 ,Time (sec),SN1 ,Time (sec),gate,Time (sec),runner ,Time (sec),sprue
0.3409,0.424261,1.15274,0.289665,1.15274,0.289665,0.893716,0.0350239,1.69395,0.112716,1.69395,0.121618,1.69395,0.0976964,1.49375,0,1.33433,0.0167581,1.33433,0.0534811,1.33433,0.0173972,1.23298,0.880026,1.23298,1.05366,1.23298,0.847643,1.15274,0.224441,1.08644,0.620358,1.08644,0.716239,1.08644,0.59894,1.02161,0.012825,1.02161,0.00773895,1.04034,0.32189,0.893716,0.00383286,0.794644,0,0.76463,0.000825825,0.794644,0,0.731264,0.136489,0.3409,0.424261,0.0162609,1.83811
0.357403,0.768462,1.16876,1.83863,1.16876,1.83863,0.912459,0.280892,1.72511,1.11788,1.72511,1.88637,1.72511,0.823261,1.51002,0.0410119,1.35098,0.161289,1.35098,0.23493,1.35098,0.147925,1.24968,2.44272,1.24968,2.55572,1.24968,2.40902,1.16876,1.83331,1.10486,2.50885,1.10486,2.56782,1.10486,2.49145,1.04034,0.335577,1.04034,0.393761,1.05735,0.684505,0.912459,0.279887,0.814218,0.321766,0.780414,0.333576,0.814218,0.324837,0.746089,0.441524,0.357403,0.768462,0.033261,7.24446
0.373891,1.10683,1.18475,3.52655,1.18475,3.52655,0.926621,0.541927,1.73368,26.326,1.73368,26.1669,1.73368,26.4861,1.52561,0.210558,1.36705,0.285959,1.36705,0.364499,1.36705,0.272371,1.26759,3.11671,1.26759,3.18502,1.26759,3.09672,1.18475,3.52062,1.12077,4.29246,1.12077,4.34609,1.12077,4.27491,1.05735,0.709974,1.05735,0.832484,1.07095,2.31519,0.926621,0.541624,0.828323,0.671783,0.794644,0.562137,0.828323,0.66854,0.76463,0.817902,0.373891,1.10683,0.048879,10.1722
0.390403,1.45039,1.20076,5.4472,1.20076,5.4472,0.94081,0.808065,1.74354,40.2345,1.74354,40.2285,1.74354,40.2424,1.5409,0.333713,1.38288,0.410572,1.38288,0.491246,1.38288,0.392881,1.28108,3.4756,1.28108,3.54223,1.28108,3.45591,1.20076,5.4407,1.13676,6.27155,1.13676,6.31858,1.13676,6.25566,1.07095,2.34069,1.07095,2.38942,1.08644,4.04248,0.94081,0.807791,0.847015,1.08114,0.814218,0.89958,0.847015,1.07178,0.780414,1.10889,0.390403,1.45039,0.0651425,11.051
0.406845,1.79514,1.21689,7.59482,1.21689,7.59482,0.959761,1.18627,1.75488,51.238,1.75488,51.2387,1.75488,51.2342,1.56401,0.515782,1.39857,0.540505,1.39857,0.624643,1.39857,0.517997,1.29794,3.97566,1.29794,4.04859,1.29794,3.95221,1.21689,7.58781,1.15274,8.46423,1.15274,8.5053,1.15274,8.44791,1.08644,4.05967,1.08644,4.08493,1.10486,6.20676,0.959761,1.18604,0.861053,1.38377,0.828323,1.17105,0.861053,1.37161,0.794644,1.3471,0.406845,1.79514,0.0818948,11.9238
0.423271,2.13652,1.23298,9.95168,1.23298,9.95168,0.974021,1.47759,1.76792,60.0182,1.76792,60.023,1.76792,60.0154,1.57932,0.622352,1.41404,0.669449,1.41404,0.758405,1.41404,0.644077,1.31804,4.57113,1.31804,4.67336,1.31804,4.54381,1.23298,9.94429,1.16876,10.8537,1.16876,10.8898,1.16876,10.8344,1.10486,6.22175,1.10486,6.23807,1.12077,8.2709,0.974021,1.47735,0.879681,1.79375,0.847015,1.53646,0.879681,1.78387,0.814218,1.73663,0.423271,2.13652,0.0976786,12.6666
0.439693,2.47111,1.24968,12.504,1.24968,12.504,0.993037,1.88301,1.78291,65.6585,1.78291,65.6634,1.78291,65.6542,1.59548,0.764752,1.42979,0.784774,1.42979,0.878604,1.42979,0.756212,1.33433,5.01468,1.33433,5.12035,1.33433,4.9853,1.24968,12.4963,1.18475,13.3972,1.18475,13.4283,1.18475,13.3767,1.12077,8.28568,1.12077,8.29863,1.13676,10.5192,0.993037,1.88282,0.893716,2.10175,0.861053,1.82404,0.893716,2.09034,0.828323,2.03969,0.439693,2.47111,0.114228,13.2538
0.454058,2.76359,1.26759,14.2808,1.26759,14.2808,1.00733,2.19976,1.80016,68.7415,1.80016,68.7477,1.80016,68.7374,1.61148,0.891908,1.44534,0.888438,1.44534,0.988497,1.44534,0.860435,1.35098,5.41863,1.35098,5.53337,1.35098,5.39105,1.26759,14.2728,1.20076,16.0891,1.20076,16.1156,1.20076,16.0675,1.13676,10.5331,1.13676,10.5434,1.15274,12.9563,1.00733,2.19959,0.912459,2.52707,0.879681,2.2264,0.912459,2.51416,0.847015,2.43818,0.454058,2.76359,0.13094,13.7017
0.470779,3.06516,1.28108,15.3715,1.28108,15.3715,1.02161,2.52466,1.81999,70.0961,1.81999,70.1029,1.81999,70.0926,1.62716,1.04639,1.46187,1.02272,1.46187,1.12971,1.46187,0.992135,1.36705,5.75372,1.36705,5.8805,1.36705,5.72449,1.28108,15.3633,1.21689,18.929,1.21689,18.9502,1.21689,18.9062,1.15274,12.9698,1.15274,12.9766,1.16876,15.5548,1.02161,2.5245,0.926621,2.85772,0.893716,2.5318,0.926621,2.84402,0.861053,2.74715,0.470779,3.06516,0.147824,14.0686
0.487129,3.20762,1.29794,16.8032,1.29794,16.8032,1.04034,2.97279,1.8428,70.4403,1.8428,70.4479,1.8428,70.4377,1.69395,1.63569,1.47757,1.14871,1.47757,1.26038,1.47757,1.11592,1.38288,6.05149,1.38288,6.19067,1.38288,6.01909,1.29794,16.7947,1.23298,21.9028,1.23298,21.9181,1.23298,21.8806,1.16876,15.5686,1.16876,15.5714,1.18475,18.2789,1.04034,2.97264,0.94081,3.19614,0.912459,2.9566,0.94081,3.18212,0.879681,3.17624,0.487129,3.20762,0.164742,14.2831
0.504835,3.63234,1.31804,18.3173,1.31804,18.3173,1.05735,3.44514,1.86902,70.2061,1.86902,70.2145,1.86902,70.2043,1.72511,2.71405,1.49375,1.28033,1.49375,1.39901,1.49375,1.24459,1.39857,6.32598,1.39857,6.47859,1.39857,6.2907,1.31804,18.3087,1.24968,25.0728,1.24968,25.0798,1.24968,25.0512,1.18475,18.2925,1.18475,18.2908,1.20076,21.1261,1.05735,3.44497,0.959761,3.66268,0.926621,3.28884,0.959761,3.64709,0.893716,3.49829,0.504835,3.63234,0.181644,14.4347
0.519625,3.82992,1.33433,19.3798,1.33433,19.3798,1.07095,5.07191,1.89919,69.612,1.89919,69.6208,1.89919,69.6109,1.73368,24.3211,1.51002,1.44103,1.51002,1.57212,1.51002,1.40161,1.41404,6.57541,1.41404,6.74064,1.41404,6.53698,1.33433,19.371,1.26759,27.6215,1.26759,27.6195,1.26759,27.6021,1.20076,21.1395,1.20076,21.133,1.21689,24.1004,1.07095,5.0717,0.974021,4.02228,0.94081,3.63026,0.974021,4.00628,0.912459,3.94373,0.519625,3.82992,0.195428,14.5736
0.535629,4.13445,1.35098,20.3131,1.35098,20.3131,1.08644,6.82097,1.93387,68.7769,1.93387,68.7859,1.93387,68.7763,1.74354,40.4659,1.52561,1.59488,1.52561,1.73663,1.52561,1.55236,1.42979,6.78837,1.42979,6.96594,1.42979,6.74751,1.35098,20.3042,1.28108,29.1452,1.28108,29.1352,1.28108,29.1275,1.21689,24.1134,1.21689,24.1017,1.23298,27.1927,1.08644,6.82076,0.993037,4.51666,0.959761,4.10146,0.993037,4.49993,0.926621,4.29084,0.535629,4.13445,0.212504,14.7816
0.551466,4.44715,1.36705,21.0826,1.36705,21.0826,1.10486,9.04825,1.97376,67.7419,1.97376,67.7511,1.97376,67.7417,1.75488,51.6293,1.5409,1.74529,1.5409,1.89717,1.5409,1.6997,1.44534,6.97057,1.44534,7.15956,1.44534,6.92883,1.36705,21.0736,1.29794,31.1073,1.29794,31.0828,1.29794,31.0924,1.23298,27.2049,1.23298,27.1875,1.24968,30.4888,1.10486,9.04806,1.00733,4.89836,0.974021,4.46545,1.00733,4.88137,0.94081,4.64656,0.551466,4.44715,0.22879,15.2342
0.569498,4.78919,1.38288,21.7334,1.38288,21.7334,1.12077,11.1928,2.01963,66.5349,2.01963,66.5441,2.01963,66.5348,1.76792,60.2265,1.56401,1.96062,1.56401,2.12763,1.56401,1.91142,1.46187,7.1688,1.46187,7.37176,1.46187,7.12466,1.38288,21.7243,1.31804,33.1548,1.31804,33.1136,1.31804,33.1425,1.24968,30.5,1.24968,30.4762,1.26759,33.2437,1.12077,11.1926,1.02161,5.28753,0.993037,4.96599,1.02161,5.27034,0.959761,5.13507,0.569498,4.78919,0.243547,15.8181
0.585481,5.12913,1.39857,22.2931,1.39857,22.2931,1.13676,13.5266,2.07238,65.179,2.07238,65.188,2.07238,65.1789,1.78291,65.8993,1.57932,2.08085,1.57932,2.25034,1.57932,2.03228,1.47757,7.34309,1.47757,7.55712,1.47757,7.29693,1.39857,22.284,1.33433,34.5209,1.33433,34.465,1.33433,34.5111,1.26759,33.2537,1.26759,33.2247,1.28108,34.8676,1.13676,13.5265,1.04034,5.81688,1.00733,5.35274,1.04034,5.7995,0.974021,5.51152,0.585481,5.12913,0.260246,16.3186
0.601544,5.46043,1.41404,22.7722,1.41404,22.7722,1.15274,16.0489,2.13041,63.7316,2.13041,63.7404,2.13041,63.7316,1.80016,68.9379,1.59548,2.24695,1.59548,2.43325,1.59548,2.19351,1.49375,7.51453,1.49375,7.74028,1.49375,7.46586,1.41404,22.7631,1.35098,35.6785,1.35098,35.6046,1.35098,35.6726,1.28108,34.8763,1.28108,34.8427,1.29794,36.9486,1.15274,16.0487,1.05735,6.34663,1.02161,5.74701,1.05735,6.32858,0.993037,6.02751,0.601544,5.46043,0.276844,16.6858
0.617498,5.8087,1.42979,23.1757,1.42979,23.1757,1.16876,18.7265,2.19424,62.1966,2.19424,62.2053,2.19424,62.1966,1.81999,70.248,1.61148,2.38972,1.61148,2.58405,1.61148,2.33524,1.51002,7.70731,1.51002,7.94753,1.51002,7.65529,1.42979,23.1666,1.36705,36.6291,1.36705,36.5371,1.36705,36.6269,1.29794,36.9553,1.29794,36.9135,1.31804,39.1314,1.16876,18.7263,1.07095,7.97091,1.04034,6.28308,1.07095,7.95235,1.00733,6.42517,0.617498,5.8087,0.293437,16.968
0.63444,6.10777,1.44534,23.5142,1.44534,23.5142,1.18475,21.5251,2.26445,60.5849,2.26445,60.5933,2.26445,60.5848,1.8428,70.5579,1.62716,2.56432,1.62716,2.77197,1.62716,2.50689,1.52561,7.88686,1.52561,8.14044,1.52561,7.83179,1.44534,23.5051,1.38288,37.4199,1.38288,37.309,1.38288,37.4215,1.31804,39.1361,1.31804,39.0848,1.33433,40.5651,1.18475,21.525,1.08644,9.74119,1.05735,6.81791,1.08644,9.72363,1.02161,6.82985,0.63444,6.10777,0.310016,17.2226
0.648823,6.2612,1.46187,23.8204,1.46187,23.8204,1.20076,24.4432,2.34169,58.9027,2.34169,58.9109,2.34169,58.9028,1.86902,70.2964,1.69395,3.21394,1.69395,3.47324,1.69395,3.1477,1.5409,8.0575,1.5409,8.32392,1.5409,7.99948,1.46187,23.8113,1.39857,38.0884,1.39857,37.9575,1.39857,38.0939,1.33433,40.568,1.33433,40.5079,1.35098,41.776,1.20076,24.4431,1.10486,12.0101,1.07095,8.43885,1.10486,11.9933,1.04034,7.37851,0.648823,6.2612,0.324473,17.4594
0.667104,6.48979,1.47757,24.0802,1.47757,24.0802,1.21689,27.4854,2.42664,57.1493,2.42664,57.157,2.42664,57.1493,1.89919,69.6805,1.72511,4.16312,1.72511,4.41685,1.72511,4.08661,1.56401,8.29425,1.56401,8.579,1.56401,8.2323,1.47757,24.071,1.41404,38.6541,1.41404,38.5027,1.41404,38.6636,1.35098,41.7764,1.35098,41.706,1.36705,42.7724,1.21689,27.4853,1.12077,14.2114,1.08644,10.2098,1.12077,14.195,1.05735,7.92064,0.667104,6.48979,0.3409,17.77
0.682746,6.69127,1.49375,24.3129,1.49375,24.3129,1.23298,30.6439,2.5201,55.3262,2.5201,55.3332,2.5201,55.3262,1.93387,68.8223,1.73368,23.4679,1.73368,23.5797,1.73368,23.4494,1.57932,8.42165,1.57932,8.71517,1.57932,8.35899,1.49375,24.3036,1.42979,39.1338,1.42979,38.9607,1.42979,39.1472,1.36705,42.7705,1.36705,42.69,1.38288,43.6004,1.23298,30.6439,1.13676,16.6078,1.10486,12.4818,1.13676,16.5917,1.07095,9.52526,0.682746,6.69127,0.357403,18.1294
0.698165,7.75811,1.51002,24.5386,1.51002,24.5386,1.24968,34.0196,2.6229,53.4393,2.6229,53.4465,2.6229,53.4394,1.97376,67.7745,1.74354,40.874,1.74354,41.0143,1.74354,40.8376,1.59548,8.59291,1.59548,8.89991,1.59548,8.5268,1.51002,24.5294,1.44534,39.5296,1.44534,39.3362,1.44534,39.5468,1.38288,43.5961,1.38288,43.505,1.39857,44.2999,1.24968,34.0196,1.15274,19.191,1.12077,14.6885,1.15274,19.1752,1.08644,11.2912,0.698165,7.75811,0.373891,18.5198
0.715221,7.36287,1.52561,24.7467,1.52561,24.7467,1.26759,36.9317,2.6229,53.4393,2.6229,53.4465,2.6229,53.4394,2.01963,66.5642,1.75488,52.0842,1.75488,52.2072,1.75488,52.051,1.61148,8.73592,1.61148,9.05247,1.61148,8.6684,1.52561,24.7375,1.46187,39.8747,1.46187,39.6551,1.46187,39.897,1.39857,44.293,1.39857,44.1905,1.41404,44.8925,1.26759,36.9318,1.16876,21.924,1.13676,17.0912,1.16876,21.9084,1.10486,13.5651,0.715221,7.36287,0.390403,18.9224
